500, 500
x軸, y軸（補正なし）, ypos（補正あり）
23, 461, 305
26, 461, 305
21, 458, 314
21, 458, 314
24, 415, 343
20, 456, 318
14, 429, 339
16, 409, 343
7, 417, 339
88, 374, 326
51, 369, 321
118, 408, 342
22, 458, 314
21, 459, 309
20, 462, 300
23, 381, 327
22, 460, 304
10, 330, 294
21, 460, 304
21, 460, 304
22, 460, 304
73, 382, 328
23, 461, 305
21, 464, 296
22, 460, 304
22, 460, 304
50, 321, 285
21, 460, 304
22, 461, 305
22, 459, 309
22, 461, 305
21, 458, 314
21, 460, 304
21, 462, 300
51, 332, 296
51, 335, 293
34, 345, 303
52, 330, 294
52, 347, 305
22, 460, 304
52, 326, 290
21, 459, 309
50, 334, 292
40, 345, 303
47, 341, 299
33, 351, 309
40, 343, 301
26, 348, 306
21, 353, 311
24, 357, 315
36, 353, 311
21, 458, 314
21, 458, 314
73, 322, 286
73, 320, 284
18, 339, 297
57, 326, 290
22, 461, 305
69, 306, 270
21, 464, 296
22, 325, 289
45, 305, 269
16, 312, 276
46, 310, 274
51, 451, 325
20, 460, 304
17, 429, 339
15, 412, 340
18, 460, 304
17, 287, 257
51, 487, 25
25, 451, 325
117, 408, 342
21, 461, 305
22, 461, 305
19, 458, 314
16, 400, 334
33, 345, 303
17, 407, 341
38, 344, 302
22, 459, 309
21, 458, 314
22, 458, 314
22, 459, 309
22, 460, 304
91, 380, 326
22, 456, 318
22, 457, 313
23, 460, 304
24, 381, 327
5, 383, 329
16, 382, 328
69, 415, 343
7, 379, 325
36, 345, 303
81, 384, 330
78, 384, 330
12, 360, 312
102, 487, 25
108, 494, -508
7, 370, 322
22, 461, 305
20, 380, 326
24, 461, 305
21, 458, 314
21, 454, 322
17, 480, 174
21, 460, 304
22, 459, 309
21, 458, 314
5, 477, 213
22, 461, 305
17, 456, 318
23, 461, 305
21, 459, 309
21, 458, 314
22, 457, 313
79, 479, 191
73, 306, 270
25, 454, 322
27, 458, 314
26, 460, 304
17, 458, 314
22, 460, 304
22, 462, 300
20, 461, 305
22, 461, 305
50, 373, 325
13, 410, 338
15, 412, 340
15, 466, 286
5, 374, 326
47, 460, 304
74, 339, 297
79, 479, 191
3, 349, 307
21, 460, 304
19, 385, 331
22, 466, 286
18, 458, 314
21, 458, 314
17, 459, 309
19, 458, 314
23, 454, 322
22, 453, 321
22, 455, 317
24, 460, 304
22, 460, 304
3, 376, 322
9, 374, 326
3, 338, 296
22, 460, 304
23, 269, 239
24, 270, 240
29, 391, 331
30, 385, 331
79, 414, 342
22, 461, 305
46, 375, 321
50, 373, 325
46, 305, 269
21, 274, 244
5, 324, 288
89, 340, 298
16, 310, 274
21, 380, 326
22, 380, 326
20, 310, 274
21, 381, 327
23, 357, 315
15, 431, 341
17, 361, 313
52, 291, 261
21, 470, 266
24, 465, 291
75, 346, 304
45, 481, 163
50, 361, 313
22, 465, 291
