500, 500
x軸, y軸（補正なし）, ypos（補正あり）
60, 466, 286
60, 476, 224
60, 484, 106
105, 340, 298
34, 466, 286
31, 475, 229
116, 405, 339
117, 409, 343
231, 471, 261
37, 420, 342
15, 441, 339
186, 480, 174
10, 455, 317
8, 461, 305
7, 467, 281
14, 440, 338
196, 482, 146
8, 444, 336
193, 483, 129
9, 418, 340
9, 431, 341
212, 458, 314
216, 443, 335
204, 464, 296
203, 456, 318
217, 473, 245
220, 470, 266
53, 360, 312
240, 459, 309
56, 438, 336
98, 322, 286
229, 481, 163
98, 467, 281
107, 419, 341
94, 408, 342
98, 424, 340
87, 423, 345
204, 474, 240
214, 482, 146
229, 448, 328
223, 451, 325
222, 454, 322
224, 452, 326
211, 459, 309
206, 465, 291
222, 460, 304
240, 460, 304
230, 462, 300
218, 443, 335
63, 360, 312
49, 349, 307
213, 453, 321
30, 387, 333
28, 404, 338
189, 477, 213
74, 322, 286
