400, 400
x軸, y軸（補正なし）, ypos（補正あり）
105, 275, 221
109, 154, 124
112, 317, 239
108, 146, 122
109, 154, 124
108, 145, 121
109, 153, 123
108, 146, 122
113, 322, 244
108, 291, 231
112, 321, 243
108, 146, 122
109, 152, 122
109, 155, 125
108, 145, 121
55, 302, 236
108, 145, 121
108, 146, 122
109, 152, 122
109, 152, 122
109, 153, 123
109, 153, 123
109, 152, 122
113, 327, 243
108, 145, 121
108, 145, 121
109, 154, 124
107, 145, 121
110, 308, 242
108, 145, 121
109, 153, 123
55, 303, 237
109, 152, 122
109, 153, 123
109, 152, 122
108, 146, 122
110, 307, 241
112, 320, 242
109, 153, 123
107, 145, 121
112, 321, 243
108, 147, 123
109, 152, 122
32, 143, 119
107, 145, 121
109, 152, 122
109, 153, 123
112, 321, 243
109, 152, 122
108, 146, 122
109, 152, 122
108, 146, 122
109, 153, 123
108, 146, 122
109, 146, 122
109, 153, 123
109, 153, 123
109, 154, 124
108, 145, 121
110, 308, 242
108, 146, 122
108, 153, 123
109, 154, 124
109, 152, 122
109, 153, 123
108, 146, 122
109, 152, 122
109, 154, 124
107, 145, 121
109, 153, 123
109, 153, 123
108, 145, 121
108, 152, 122
108, 145, 121
109, 153, 123
109, 151, 121
109, 153, 123
109, 152, 122
108, 146, 122
109, 154, 124
109, 152, 122
108, 147, 123
108, 146, 122
109, 153, 123
109, 152, 122
109, 153, 123
108, 154, 124
108, 146, 122
112, 320, 242
108, 153, 123
107, 146, 122
108, 145, 121
108, 147, 123
109, 152, 122
109, 153, 123
109, 152, 122
109, 152, 122
110, 308, 242
108, 152, 122
109, 153, 123
109, 152, 122
109, 153, 123
108, 146, 122
108, 146, 122
109, 153, 123
108, 145, 121
113, 327, 243
108, 146, 122
107, 288, 234
108, 146, 122
109, 152, 122
109, 152, 122
109, 154, 124
108, 145, 121
108, 146, 122
107, 145, 121
109, 152, 122
109, 153, 123
109, 151, 121
109, 152, 122
109, 152, 122
109, 153, 123
109, 152, 122
108, 147, 123
109, 153, 123
111, 314, 242
108, 146, 122
109, 152, 122
108, 146, 122
