400, 400
x軸, y軸（補正なし）, ypos（補正あり）
289, 184, 154
76, 365, 191
288, 182, 152
71, 357, 213
71, 352, 226
289, 185, 155
285, 184, 154
285, 186, 156
76, 359, 209
286, 185, 155
283, 186, 156
79, 368, 176
75, 358, 214
69, 340, 238
71, 348, 228
78, 364, 196
71, 351, 225
74, 358, 214
74, 354, 222
72, 347, 233
75, 362, 200
74, 360, 204
73, 354, 222
68, 338, 236
70, 345, 231
75, 361, 205
72, 353, 221
72, 352, 226
283, 185, 155
77, 364, 196
72, 348, 228
75, 357, 213
72, 348, 228
75, 357, 213
286, 186, 156
74, 361, 205
76, 358, 214
71, 346, 232
72, 352, 226
289, 186, 156
71, 347, 233
283, 187, 157
76, 360, 204
74, 359, 209
73, 358, 214
72, 353, 221
71, 348, 228
75, 363, 195
74, 356, 218
71, 345, 231
75, 360, 204
75, 362, 200
75, 355, 217
75, 355, 217
71, 347, 233
285, 183, 153
73, 358, 214
70, 346, 232
71, 350, 224
72, 348, 228
76, 361, 205
74, 360, 204
78, 365, 191
289, 185, 155
74, 360, 204
72, 351, 225
74, 361, 205
285, 187, 157
73, 355, 217
72, 356, 218
71, 350, 224
296, 190, 160
287, 188, 158
69, 337, 241
73, 359, 209
77, 362, 200
75, 359, 209
70, 346, 232
74, 353, 221
69, 345, 231
73, 358, 214
70, 345, 231
74, 359, 209
74, 361, 205
72, 357, 213
50, 275, 221
294, 185, 155
238, 232, 196
60, 228, 192
265, 202, 166
229, 219, 183
294, 182, 152
62, 349, 229
59, 224, 188
58, 222, 186
59, 230, 194
182, 210, 174
321, 232, 196
64, 352, 226
301, 181, 151
292, 192, 162
309, 197, 167
271, 218, 182
290, 183, 153
74, 355, 217
253, 231, 195
269, 188, 158
57, 357, 213
277, 186, 156
264, 191, 161
68, 350, 224
277, 192, 162
275, 188, 158
275, 192, 162
286, 182, 152
314, 244, 202
270, 187, 157
272, 190, 160
286, 189, 159
271, 191, 161
286, 184, 154
286, 184, 154
287, 183, 153
291, 187, 157
285, 185, 155
79, 370, 166
63, 349, 229
73, 362, 200
291, 190, 160
271, 183, 153
