1000, 1000
x軸, y軸（補正なし）, ypos（補正あり）
718, 536, 518
754, 488, 476
521, 456, 444
926, 50, 38
235, 449, 437
235, 449, 437
235, 450, 438
236, 449, 437
234, 452, 440
167, 519, 501
235, 448, 436
235, 451, 439
535, 227, 215
542, 303, 291
639, 385, 373
235, 453, 441
229, 460, 448
233, 449, 437
234, 451, 439
235, 450, 438
234, 448, 436
236, 450, 438
234, 452, 440
236, 450, 438
235, 453, 441
234, 451, 439
236, 452, 440
233, 450, 438
236, 452, 440
236, 449, 437
235, 451, 439
235, 452, 440
233, 449, 437
234, 452, 440
234, 451, 439
675, 340, 328
678, 354, 342
235, 449, 437
236, 449, 437
235, 453, 441
234, 453, 441
706, 269, 257
712, 356, 344
234, 450, 438
237, 449, 437
235, 453, 441
233, 451, 439
235, 450, 438
233, 451, 439
235, 450, 438
235, 453, 441
393, 428, 416
203, 360, 348
151, 368, 356
159, 437, 425
131, 382, 370
153, 402, 390
153, 393, 381
165, 411, 399
148, 394, 382
651, 401, 389
638, 425, 413
151, 388, 376
142, 425, 413
146, 447, 435
159, 494, 482
149, 452, 440
164, 494, 482
162, 469, 457
171, 462, 450
176, 449, 437
167, 452, 440
167, 469, 457
168, 468, 456
164, 468, 456
167, 465, 453
162, 467, 455
153, 452, 440
158, 458, 446
161, 450, 438
153, 442, 430
169, 449, 437
155, 448, 436
166, 444, 432
159, 463, 451
153, 437, 425
154, 440, 428
156, 450, 438
162, 463, 451
149, 437, 425
158, 463, 451
155, 453, 441
155, 454, 442
164, 462, 450
148, 442, 430
165, 439, 427
159, 457, 445
160, 460, 448
162, 466, 454
156, 457, 445
153, 453, 441
147, 467, 455
149, 456, 444
138, 518, 500
140, 429, 417
155, 461, 449
170, 452, 440
170, 443, 431
160, 460, 448
174, 454, 442
224, 535, 517
229, 569, 551
709, 465, 453
674, 426, 414
712, 479, 467
661, 389, 377
705, 459, 447
659, 391, 379
625, 390, 378
641, 374, 362
660, 418, 406
656, 369, 357
667, 401, 389
661, 370, 358
645, 419, 407
674, 470, 458
687, 390, 378
671, 394, 382
662, 383, 371
692, 435, 423
658, 382, 370
678, 430, 418
650, 399, 387
675, 389, 377
637, 368, 356
660, 387, 375
626, 367, 355
622, 352, 340
637, 370, 358
776, 482, 470
662, 409, 397
711, 469, 457
686, 482, 470
715, 469, 457
