1000, 1000
x軸, y軸（補正なし）, ypos（補正あり）
249, 659, 641
249, 656, 638
250, 658, 640
247, 655, 637
249, 659, 641
251, 657, 639
562, 876, 822
236, 648, 630
232, 649, 631
232, 648, 630
234, 649, 631
235, 649, 631
234, 649, 631
236, 653, 635
232, 650, 632
234, 649, 631
233, 648, 630
215, 638, 620
525, 848, 806
215, 641, 623
530, 857, 815
530, 861, 813
531, 860, 812
530, 859, 811
527, 842, 800
531, 862, 814
531, 860, 812
214, 640, 622
531, 866, 818
529, 861, 813
529, 853, 811
531, 861, 813
214, 641, 623
531, 858, 810
529, 851, 809
530, 860, 812
531, 862, 814
528, 846, 804
530, 858, 810
214, 641, 623
261, 596, 578
214, 639, 621
693, 726, 702
578, 738, 714
503, 547, 529
545, 650, 632
540, 624, 606
346, 456, 444
246, 725, 701
430, 594, 576
549, 655, 637
530, 683, 659
417, 817, 781
423, 858, 810
435, 847, 805
506, 764, 734
498, 710, 686
532, 732, 708
464, 598, 580
517, 655, 637
508, 622, 604
579, 685, 661
559, 656, 638
560, 668, 644
579, 679, 655
465, 321, 309
288, 371, 359
