500, 500
x軸, y軸（補正なし）, ypos（補正あり）
49, 424, 340
158, 265, 235
156, 266, 236
159, 262, 232
155, 269, 239
158, 264, 234
160, 263, 233
157, 266, 236
157, 271, 241
156, 268, 238
161, 267, 237
79, 348, 306
154, 268, 238
154, 273, 243
154, 272, 242
155, 273, 243
163, 265, 235
158, 268, 238
156, 271, 241
163, 264, 234
165, 264, 234
130, 266, 236
133, 263, 233
305, 476, 224
137, 263, 233
133, 265, 235
304, 476, 224
134, 263, 233
133, 265, 235
129, 275, 245
132, 265, 235
134, 262, 232
131, 267, 237
135, 264, 234
133, 266, 236
133, 266, 236
128, 275, 245
132, 264, 234
130, 265, 235
132, 265, 235
135, 266, 236
131, 264, 234
128, 273, 243
128, 276, 246
128, 266, 236
132, 266, 236
126, 276, 246
133, 265, 235
128, 268, 238
127, 270, 240
132, 265, 235
132, 265, 235
132, 266, 236
127, 274, 244
128, 272, 242
130, 265, 235
132, 266, 236
131, 266, 236
130, 274, 244
132, 265, 235
130, 268, 238
128, 269, 239
126, 275, 245
124, 278, 248
133, 266, 236
132, 264, 234
132, 266, 236
131, 265, 235
126, 274, 244
133, 264, 234
128, 275, 245
126, 277, 247
130, 265, 235
133, 264, 234
132, 264, 234
132, 265, 235
132, 264, 234
132, 266, 236
133, 264, 234
126, 277, 247
132, 264, 234
131, 264, 234
132, 265, 235
131, 264, 234
133, 264, 234
131, 267, 237
131, 264, 234
132, 264, 234
131, 264, 234
132, 264, 234
129, 264, 234
125, 277, 247
131, 271, 241
131, 267, 237
151, 270, 240
153, 276, 246
171, 262, 232
168, 263, 233
168, 264, 234
162, 275, 245
170, 263, 233
166, 276, 246
172, 264, 234
353, 469, 271
356, 469, 271
188, 270, 240
189, 265, 235
190, 267, 237
187, 265, 235
188, 267, 237
188, 268, 238
187, 265, 235
186, 265, 235
188, 267, 237
184, 276, 246
189, 268, 238
188, 267, 237
187, 265, 235
189, 266, 236
186, 266, 236
188, 267, 237
193, 267, 237
357, 469, 271
357, 468, 276
197, 265, 235
195, 265, 235
196, 264, 234
195, 272, 242
196, 265, 235
196, 266, 236
195, 265, 235
197, 264, 234
198, 267, 237
197, 265, 235
198, 281, 251
196, 265, 235
199, 269, 239
198, 266, 236
196, 265, 235
198, 266, 236
196, 265, 235
199, 267, 237
198, 264, 234
198, 264, 234
196, 265, 235
197, 264, 234
198, 265, 235
199, 266, 236
