1000, 1000
x軸, y軸（補正なし）, ypos（補正あり）
317, 799, 769
237, 757, 727
223, 741, 717
230, 741, 717
247, 742, 718
229, 731, 707
277, 709, 685
222, 777, 747
224, 767, 737
205, 766, 736
930, 112, 100
30, 393, 381
140, 707, 683
187, 734, 710
172, 690, 666
87, 717, 693
125, 676, 652
184, 701, 677
191, 714, 690
269, 718, 694
312, 681, 657
527, 643, 625
589, 295, 283
777, 187, 175
380, 150, 138
552, 198, 186
337, 173, 161
79, 165, 153
365, 584, 566
368, 586, 568
362, 593, 575
363, 586, 568
297, 582, 564
296, 582, 564
292, 585, 567
295, 583, 565
296, 582, 564
295, 584, 566
601, 603, 585
602, 602, 584
605, 601, 583
46, 398, 386
602, 604, 586
603, 600, 582
604, 599, 581
602, 602, 584
605, 604, 586
602, 600, 582
603, 600, 582
569, 600, 582
565, 599, 581
566, 597, 579
567, 599, 581
568, 598, 580
567, 597, 579
558, 612, 594
358, 579, 561
301, 589, 571
303, 585, 567
301, 588, 570
301, 587, 569
